transaction_id,timestamp,amount,merchant,mcc,device_type,latitude,longitude,merchant_risk_level,device_risk_level,hour,day_of_week,month,is_weekend,is_business_hours,anomaly_type,risk_score,is_fraud
TXN00017251,2025-05-06 16:06:00,323.45,Electronics,5732,web-chrome,35.536315013429416,-79.09543155173043,medium,high,16,1,5,0,1,normal,56.79,0
TXN00035154,2025-09-14 17:40:00,16.18,Amazon,5999,android-13,39.71144432657715,-93.06448548454419,low,medium,17,6,9,1,1,normal,32.15,0
TXN00040875,2025-10-25 16:55:00,19.07,Starbucks,5814,web-chrome,32.1372315809568,-90.07973529082692,low,high,16,5,10,1,1,normal,39.25,0
TXN00034313,2025-09-08 12:41:00,92.73,Amazon,5999,ios-15.2,26.51648893320632,-106.18225182519254,low,low,12,0,9,0,1,normal,20.19,0
TXN00042356,2025-11-05 13:34:00,1057.82,Casino,7990,web-chrome,32.89121799343249,-77.48989645980146,high,high,13,2,11,0,1,normal,75.86,1
TXN00016126,2025-04-27 18:37:00,143.24,Walmart,5411,web-safari,39.907877880193325,-69.82543773564424,low,medium,18,6,4,1,0,normal,54.71,0
TXN00004538,2025-02-02 16:22:00,568.46,JewelryStore,5944,ios-15.2,43.17921262214062,-118.16960295863534,high,low,16,6,2,1,1,normal,72.41,1
TXN00026456,2025-07-12 16:53:00,9.69,Target,5411,android-13,26.000726560598604,-101.80686760649743,low,medium,16,5,7,1,1,normal,31.7,0
TXN00039554,2025-10-16 12:23:00,435.4,Electronics,5732,web-safari,27.15984290212974,-100.43651107063192,medium,medium,12,3,10,0,1,normal,57.61,0
TXN00026676,2025-07-14 11:46:00,40.04,Walmart,5411,web-safari,34.46467104367172,-116.06254490266922,low,medium,11,0,7,0,1,normal,23.45,0
TXN00038218,2025-10-06 18:57:00,60.94,GasStation,5541,web-chrome,44.18779757323748,-100.27414968507013,medium,high,18,0,10,0,0,normal,52.48,0
TXN00009928,2025-03-13 17:49:00,541.13,JewelryStore,5944,android-12,30.12245568108379,-108.52484929534133,high,medium,17,3,3,0,1,normal,68.97,0
TXN00029468,2025-08-03 18:32:00,653.05,JewelryStore,5944,web-safari,32.535980320323986,-120.32917281384533,high,medium,18,6,8,1,0,normal,93.1,1
TXN00012850,2025-04-03 18:02:00,32.53,GroceryStore,5411,android-13,47.342206079480036,-121.7270013729545,low,medium,18,3,4,0,0,normal,36.73,0
TXN00019327,2025-05-22 08:19:00,40.85,Shell,5541,web-safari,46.60177870785758,-78.9432874416313,medium,medium,8,3,5,0,0,normal,44.2,0
TXN00033928,2025-09-05 13:24:00,9.43,Walmart,5411,android-13,42.995001997771396,-117.67363273183432,low,medium,13,4,9,0,1,normal,21.34,0
TXN00040319,2025-10-21 18:17:00,18.13,Target,5411,web-safari,30.731758643204273,-110.63822338851668,low,medium,18,1,10,0,0,normal,35.73,0
TXN00004502,2025-02-02 13:24:00,68.46,Target,5411,web-safari,29.902268833868987,-78.73318083369702,low,medium,13,6,2,1,1,normal,35.76,0
TXN00011425,2025-03-24 13:29:00,237.37,Electronics,5732,web-chrome,28.942047498619722,-89.56819600550023,medium,high,13,0,3,0,1,normal,50.85,0
TXN00030020,2025-08-07 18:05:00,436.08,LuxuryHotel,7011,android-12,27.201892098616486,-82.96560259066025,high,medium,18,3,8,0,0,normal,78.35,1
TXN00036269,2025-09-22 16:46:00,659.51,JewelryStore,5944,android-13,37.03906168235928,-96.19909380361409,high,medium,16,0,9,0,1,normal,68.97,0
TXN00027896,2025-07-23 11:30:00,13.21,McDonalds,5814,mobile-web,37.230574447404265,-75.84020522543341,low,high,11,2,7,0,1,normal,28.5,0
TXN00016934,2025-05-04 09:55:00,38.65,Exxon,5541,android-13,28.09216899157449,-94.65557693769235,medium,medium,9,6,5,1,1,normal,40.6,0
TXN00002073,2025-01-16 06:15:00,70.68,GasStation,5541,ios-16.1,42.30607294113198,-91.10945460940468,medium,low,6,3,1,0,0,normal,39.36,0
TXN00001486,2025-01-11 15:37:00,57.23,OnlineGaming,7990,ios-16.1,32.211589185208084,-89.11047909219431,high,low,15,5,1,1,1,normal,41.88,0
TXN00049681,2025-12-29 17:10:00,54.9,Amazon,5999,ios-15.2,44.18346647978352,-91.13134384627384,low,low,17,0,12,0,1,normal,17.58,0
TXN00003579,2025-01-26 19:46:00,6.51,Starbucks,5814,android-13,44.629527781771195,-116.30901889532254,low,medium,19,6,1,1,0,normal,45.28,0
TXN00018390,2025-05-15 10:03:00,765.33,BestBuy,5732,android-13,34.09861915643633,-94.79183109165055,medium,medium,10,3,5,0,1,normal,62.07,0
TXN00032256,2025-08-24 08:39:00,47.53,Target,5411,ios-16.1,27.36229390741567,-115.15678736866138,low,low,8,6,8,1,0,normal,41.21,0
TXN00025888,2025-07-08 14:17:00,671.56,JewelryStore,5944,ios-15.2,26.086259566972632,-85.19158330460134,high,low,14,1,7,0,1,normal,62.07,0
TXN00023798,2025-06-23 13:43:00,86.95,Walmart,5411,android-13,45.39081236943544,-93.31121755084258,low,medium,13,0,6,0,1,normal,26.69,0
TXN00022138,2025-06-11 14:07:00,1.56,Starbucks,5814,web-chrome,36.29521869428163,-116.45465611353146,low,high,14,2,6,0,1,normal,27.69,0
TXN00003931,2025-01-29 11:45:00,150.42,LuxuryHotel,7011,android-12,32.737623537165014,-116.28452581876631,high,medium,11,2,1,0,1,normal,44.86,0
TXN00030476,2025-08-11 10:54:00,34.62,Exxon,5541,web-chrome,30.90096839972879,-79.40112708030647,medium,high,10,0,8,0,1,normal,36.87,0
TXN00039457,2025-10-15 16:07:00,73.28,Walmart,5411,ios-15.2,33.240694594553425,-109.88497766007954,low,low,16,2,10,0,1,normal,18.85,0
TXN00035233,2025-09-15 12:46:00,8.99,Shell,5541,android-13,33.56778276439351,-84.5161597523828,medium,medium,12,0,9,0,1,normal,28.21,0
TXN00044365,2025-11-20 11:19:00,95.77,Exxon,5541,android-12,25.81641137668089,-81.57071390958232,medium,medium,11,3,11,0,1,normal,34.19,0
TXN00041900,2025-11-02 09:42:00,318.41,Electronics,5732,mobile-web,44.422916891445546,-94.98419173772153,medium,high,9,6,11,1,1,normal,66.79,0
TXN00020755,2025-06-01 10:45:00,100.46,Shell,5541,android-13,40.17821100839469,-86.29193404865353,medium,medium,10,6,6,1,1,normal,44.86,0
TXN00027449,2025-07-20 10:47:00,8.66,Target,5411,web-chrome,44.53463701349526,-81.5299023081352,low,high,10,6,7,1,1,normal,38.53,0
TXN00022543,2025-06-14 12:20:00,132.71,Amazon,5999,ios-16.1,42.792921038014555,-93.83493298380174,low,low,12,5,6,1,1,normal,33.29,0
TXN00019176,2025-05-20 21:58:00,1016.36,LuxuryHotel,7011,android-12,41.57621589708659,-98.69433274967318,high,medium,21,1,5,0,0,normal,82.76,1
TXN00048449,2025-12-20 13:54:00,123.31,Walmart,5411,ios-16.1,31.610528541384646,-90.1239748876569,low,low,13,5,12,1,1,normal,32.64,0
TXN00013442,2025-04-08 08:57:00,166.55,BestBuy,5732,web-safari,38.972052342020035,-122.09579237547243,medium,medium,8,1,4,0,0,normal,52.87,0
TXN00047169,2025-12-10 14:01:00,2894.83,JewelryStore,5944,ios-15.2,42.175591604052784,-119.8986164087025,high,low,14,2,12,0,1,normal,62.07,0
TXN00024810,2025-06-30 20:36:00,7.48,GroceryStore,5411,mobile-web,29.450133494486607,-84.93679974602269,low,high,20,0,6,0,0,normal,41.9,0
TXN00027577,2025-07-21 07:28:00,90.83,BestBuy,5732,android-13,25.445169184124577,-117.26487505495523,medium,medium,7,0,7,0,0,normal,47.64,0
TXN00011980,2025-03-28 13:02:00,8.5,McDonalds,5814,android-12,25.14520276989115,-72.02933866362022,low,medium,13,4,3,0,1,normal,21.28,0
TXN00019220,2025-05-21 12:11:00,235.07,Shell,5541,mobile-web,43.87457846674906,-89.76963752404379,medium,high,12,2,5,0,1,normal,50.69,0
TXN00048366,2025-12-19 17:15:00,781.8,JewelryStore,5944,ios-16.1,36.283976079831,-82.90271804508902,high,low,17,4,12,0,1,normal,62.07,0
TXN00032240,2025-08-23 19:47:00,31.59,GroceryStore,5411,web-chrome,48.8022719984299,-96.10685328719909,low,high,19,5,8,1,0,normal,53.9,0
TXN00011305,2025-03-23 14:55:00,2968.72,JewelryStore,5944,android-13,28.123356085327792,-104.8690811896795,high,medium,14,6,3,1,1,normal,79.31,1
TXN00036410,2025-09-23 17:42:00,163.2,OnlineGaming,7990,web-chrome,33.02555167506452,-113.84642963437543,high,high,17,1,9,0,1,normal,52.63,0
TXN00043327,2025-11-12 13:47:00,61.77,Amazon,5999,web-safari,35.85766851958438,-97.94810493549689,low,medium,13,2,11,0,1,normal,24.95,0
TXN00024384,2025-06-27 18:02:00,307.18,BestBuy,5732,web-safari,32.7310124854262,-77.76323373142422,medium,medium,18,4,6,0,0,normal,62.56,0
TXN00002304,2025-01-17 15:02:00,606.06,LuxuryHotel,7011,ios-16.1,32.20910520157709,-115.22289595505933,high,low,15,4,1,0,1,normal,62.07,0
TXN00007578,2025-02-24 18:10:00,56.35,Amazon,5999,web-chrome,36.63345355189362,-108.15585822253965,low,high,18,0,2,0,0,normal,45.27,0
TXN00033266,2025-08-31 15:16:00,12.3,GroceryStore,5411,android-13,35.54918693422783,-109.54671041595697,low,medium,15,6,8,1,1,normal,31.88,0
TXN00000262,2025-01-03 07:22:00,81.22,Exxon,5541,web-safari,43.36462977104062,-74.10701887657953,medium,medium,7,4,1,0,0,normal,46.98,0
TXN00027358,2025-07-19 13:15:00,54.36,Amazon,5999,ios-16.1,25.234630242130393,-72.84256856804399,low,low,13,5,7,1,1,normal,27.89,0
TXN00023032,2025-06-17 17:30:00,56.96,GasStation,5541,ios-15.2,31.077893943838745,-87.54663298349594,medium,low,17,1,6,0,1,normal,24.62,0
TXN00022889,2025-06-16 16:11:00,214.8,BestBuy,5732,ios-16.1,34.56949845795556,-88.47735504746407,medium,low,16,0,6,0,1,normal,35.5,0
TXN00027115,2025-07-17 15:22:00,25.43,GasStation,5541,web-chrome,46.784259396432404,-84.1820512206788,medium,high,15,3,7,0,1,normal,36.24,0
TXN00022496,2025-06-14 02:11:00,16.38,Target,5411,ios-15.2,48.51892355606638,-100.10448217959814,low,low,2,5,6,1,0,normal,39.06,0
TXN00014885,2025-04-18 15:20:00,280.41,BestBuy,5732,ios-15.2,48.003245947371994,-72.4958188693713,medium,low,15,4,4,0,1,normal,40.03,0
TXN00014336,2025-04-14 17:43:00,68.95,Amazon,5999,web-chrome,44.902051851775276,-67.40245109043974,low,high,17,0,4,0,1,normal,32.34,0
TXN00035377,2025-09-16 12:41:00,77.79,Target,5411,web-chrome,48.49730550843927,-71.82067070642957,low,high,12,1,9,0,1,normal,32.95,0
TXN00044157,2025-11-18 17:54:00,59.56,Exxon,5541,android-12,43.57951958891734,-111.18947405938687,medium,medium,17,1,11,0,1,normal,31.69,0
TXN00031380,2025-08-17 15:09:00,126.46,BestBuy,5732,mobile-web,35.380970223003274,-84.75460996579912,medium,high,15,6,8,1,1,normal,53.55,0
TXN00004826,2025-02-05 09:37:00,1006.47,JewelryStore,5944,android-12,45.79657763306167,-85.37593050357843,high,medium,9,2,2,0,1,normal,68.97,0
TXN00030659,2025-08-12 13:51:00,291.15154356194813,Target,5411,ios-16.1,48.26770479075935,-73.60093471788721,low,low,13,1,8,0,1,high_amount,33.87,1
TXN00001929,2025-01-14 19:27:00,74.19,Amazon,5999,web-safari,26.72607375781851,-116.80798967149337,low,medium,19,1,1,0,0,normal,39.6,0
TXN00010727,2025-03-19 13:39:00,27.0,Exxon,5541,android-12,39.39712948357359,-97.41497555608657,medium,medium,13,2,3,0,1,normal,29.45,0
TXN00037818,2025-10-04 05:42:00,5.12,McDonalds,5814,ios-16.1,29.516608956656363,-95.89975172916976,low,low,5,5,10,1,0,normal,38.28,0
TXN00017269,2025-05-06 18:36:00,174.73,BestBuy,5732,web-safari,29.30852200256713,-116.02564517831959,medium,medium,18,1,5,0,0,normal,53.43,0
TXN00040779,2025-10-25 10:52:00,1478.4,Casino,7990,android-12,35.44878772490384,-96.8240135089383,high,medium,10,5,10,1,1,normal,79.31,1
TXN00017394,2025-05-08 07:20:00,9.42,Starbucks,5814,android-13,34.65308527174055,-85.90526463229553,low,medium,7,3,5,0,0,normal,35.13,0
TXN00035985,2025-09-20 16:09:00,59.44,McDonalds,5814,mobile-web,36.75002069017157,-70.90198315897803,low,high,16,5,9,1,1,normal,42.03,0
TXN00035653,2025-09-18 10:24:00,56.52,Exxon,5541,mobile-web,38.21099743559999,-112.70728167237863,medium,high,10,3,9,0,1,normal,38.38,0
TXN00048184,2025-12-18 13:19:00,61.4,Shell,5541,android-13,38.01600068845616,-113.27890363380136,medium,medium,13,3,12,0,1,normal,31.82,0
TXN00042760,2025-11-08 14:29:00,26.16,Exxon,5541,web-safari,31.233690939138913,-121.01037406248271,medium,medium,14,5,11,1,1,normal,39.74,0
TXN00048697,2025-12-22 12:25:00,62.47,Target,5411,mobile-web,48.43032942670084,-111.24026314977446,low,high,12,0,12,0,1,normal,31.89,0
TXN00040741,2025-10-24 20:35:00,494.8565033221864,Target,5411,ios-15.2,27.4169921871425,-118.14457402534131,low,low,20,4,10,0,0,high_amount,61.71,1
TXN00048754,2025-12-22 16:48:00,45.99,OnlineGaming,7990,android-12,31.05341259954679,-76.90735271340759,high,medium,16,0,12,0,1,normal,37.65,0
TXN00018635,2025-05-17 09:06:00,58.3,GasStation,5541,android-13,42.12659750841441,-78.63963874438673,medium,medium,9,5,5,1,1,normal,41.95,0
TXN00022290,2025-06-12 14:53:00,498.99,Casino,7990,ios-15.2,33.75929783785116,-105.10718398617672,high,low,14,3,6,0,1,normal,62.0,0
TXN00010898,2025-03-20 14:28:00,295.03,LuxuryHotel,7011,ios-15.2,38.601663252503336,-121.03793074983285,high,low,14,3,3,0,1,normal,47.93,0
TXN00019790,2025-05-25 11:35:00,931.57,Casino,7990,android-13,30.780543491379202,-96.48637057118142,high,medium,11,6,5,1,1,normal,79.31,1
TXN00048325,2025-12-19 14:10:00,17.81,Exxon,5541,ios-16.1,27.478679935054295,-68.80465929205386,medium,low,14,4,12,0,1,normal,21.92,0
TXN00044660,2025-11-22 10:21:00,462.41,JewelryStore,5944,android-13,30.83806678874933,-70.89600818033608,high,medium,10,5,11,1,1,normal,76.72,1
TXN00036869,2025-09-27 09:39:00,12.07,McDonalds,5814,ios-16.1,40.9417855635837,-93.24329266350088,low,low,9,5,9,1,1,normal,24.97,0
TXN00030169,2025-08-08 21:39:00,12.0,OnlineGaming,7990,mobile-web,27.050929658193642,-87.77687541971005,high,high,21,4,8,0,0,normal,56.0,0
TXN00045147,2025-11-25 17:34:00,170.53,Amazon,5999,ios-16.1,48.630909226920494,-94.06950172898404,low,low,17,1,11,0,1,normal,25.55,0
TXN00044554,2025-11-21 14:22:00,20.12,McDonalds,5814,mobile-web,26.18995580277165,-79.41646665113637,low,high,14,4,11,0,1,normal,28.97,0
TXN00049944,2025-12-31 15:46:00,145.89,LuxuryHotel,7011,web-safari,31.007427707956566,-117.20272817039427,high,medium,15,2,12,0,1,normal,44.54,0
TXN00037169,2025-09-29 11:37:00,45.59,GroceryStore,5411,web-safari,29.729217116054606,-91.16003365780665,low,medium,11,0,9,0,1,normal,23.83,0
TXN00048829,2025-12-23 11:11:00,2.73,Starbucks,5814,android-13,38.030419452189406,-123.00935371075293,low,medium,11,1,12,0,1,normal,20.88,0
TXN00013284,2025-04-06 18:51:00,122.21,GasStation,5541,web-chrome,26.669729780710785,-100.59323020696995,medium,high,18,6,4,1,0,normal,67.05,0
TXN00006824,2025-02-19 14:54:00,362.65,BestBuy,5732,mobile-web,35.35162931906868,-115.12630816413797,medium,high,14,2,2,0,1,normal,59.49,0
TXN00046535,2025-12-05 21:31:00,1098.24,JewelryStore,5944,mobile-web,33.51489538069656,-84.73804807580645,high,high,21,4,12,0,0,normal,89.66,1
TXN00022143,2025-06-11 14:30:00,868.81,Casino,7990,ios-15.2,32.042748758633955,-109.78301090149637,high,low,14,2,6,0,1,normal,62.07,0
TXN00016272,2025-04-29 07:09:00,493.08,LuxuryHotel,7011,mobile-web,32.40374119463351,-112.58790761420761,high,high,7,1,4,0,0,normal,89.18,1
TXN00026674,2025-07-14 11:43:00,39.52,McDonalds,5814,ios-15.2,46.05914364470206,-108.03499618397673,low,low,11,0,7,0,1,normal,16.52,0
TXN00010469,2025-03-17 15:54:00,56.42,Target,5411,ios-15.2,31.786270055692082,-97.3667560356466,low,low,15,0,3,0,1,normal,17.68,0
TXN00018461,2025-05-15 15:30:00,206.33,Shell,5541,ios-16.1,38.37119295289031,-77.44368700912739,medium,low,15,3,5,0,1,normal,34.92,0
TXN00043954,2025-11-17 11:48:00,174.03,OnlineGaming,7990,web-safari,25.349260086787293,-75.66881855611305,high,medium,11,0,11,0,1,normal,46.48,0
TXN00041836,2025-11-01 15:09:00,80.46,Walmart,5411,android-12,44.38568964277873,-76.95992908130015,low,medium,15,5,11,1,1,normal,36.58,0
TXN00008380,2025-03-02 14:36:00,79.76,Target,5411,ios-16.1,31.9822540605914,-117.40877345602507,low,low,14,6,3,1,1,normal,29.64,0
TXN00020390,2025-05-29 15:12:00,54.26,Walmart,5411,ios-15.2,31.389072160570436,-107.91595591905036,low,low,15,3,5,0,1,normal,17.54,0
TXN00043842,2025-11-16 13:20:00,75.72,LuxuryHotel,7011,web-chrome,38.34886920567647,-80.47924393864156,high,high,13,6,11,1,1,normal,56.95,0
TXN00033503,2025-09-02 10:29:00,337.23,Electronics,5732,ios-15.2,29.883272612091446,-115.77969803935076,medium,low,10,1,9,0,1,normal,43.95,0
TXN00005171,2025-02-07 15:35:00,341.44,BestBuy,5732,ios-16.1,38.18361321914169,-102.8703560204639,medium,low,15,4,2,0,1,normal,44.24,0
TXN00015993,2025-04-26 18:24:00,25.86,McDonalds,5814,web-chrome,31.193565471321094,-121.20281508764008,low,high,18,5,4,1,0,normal,53.51,0
TXN00011471,2025-03-24 17:32:00,312.66,Electronics,5732,ios-16.1,35.19245274056484,-122.14556870026486,medium,low,17,0,3,0,1,normal,42.25,0
TXN00006664,2025-02-18 12:23:00,24.79,Amazon,5999,android-12,43.49953648632658,-91.66049716756555,low,medium,12,1,2,0,1,normal,22.4,0
TXN00029172,2025-08-01 16:41:00,62.92,GasStation,5541,ios-15.2,31.59368225426308,-70.12423247978457,medium,low,16,4,8,0,1,normal,25.03,0
TXN00037684,2025-10-03 03:57:00,23.71,Exxon,5541,android-13,48.990916188464695,-74.17823653846045,medium,medium,3,4,10,0,0,normal,43.01,0
TXN00037360,2025-09-30 16:13:00,8.11,Starbucks,5814,android-13,25.210400589967577,-81.27405086702683,low,medium,16,1,9,0,1,normal,21.25,0
TXN00046715,2025-12-07 12:11:00,43.52,Shell,5541,web-safari,31.19151240732387,-83.58513062563043,medium,medium,12,6,12,1,1,normal,40.93,0
TXN00013933,2025-04-11 16:01:00,67.19,Exxon,5541,android-13,32.42619937518865,-68.37077793871302,medium,medium,16,4,4,0,1,normal,32.22,0
TXN00015847,2025-04-25 16:35:00,1730.65,Casino,7990,web-safari,27.893179853188308,-68.62559315604989,high,medium,16,4,4,0,1,normal,68.97,0
TXN00013848,2025-04-11 03:55:00,85.03,Walmart,5411,android-13,26.362422563574434,-104.13917515775303,low,medium,3,4,4,0,0,normal,40.35,0
TXN00020018,2025-05-26 17:44:00,60.38,Target,5411,web-safari,47.74178069200087,-69.64575752308227,low,medium,17,0,5,0,1,normal,24.85,0
TXN00009241,2025-03-08 18:41:00,3029.89,JewelryStore,5944,ios-15.2,29.87611796840693,-95.91080784126127,high,low,18,5,3,1,0,normal,86.21,1
TXN00044597,2025-11-21 17:59:00,533.07,LuxuryHotel,7011,android-13,45.301162437137975,-90.73418671365167,high,medium,17,4,11,0,1,normal,68.97,0
TXN00022561,2025-06-14 13:56:00,20.12,Target,5411,web-safari,47.43627538367035,-95.86872688315096,low,medium,13,5,6,1,1,normal,32.42,0
TXN00035313,2025-09-15 19:55:00,63.4,Exxon,5541,ios-16.1,27.051289851460986,-70.78518489678325,medium,low,19,0,9,0,0,normal,38.86,0
TXN00018702,2025-05-17 14:55:00,37.37,McDonalds,5814,web-chrome,40.68240694654046,-85.76598004799261,low,high,14,5,5,1,1,normal,40.51,0
TXN00020082,2025-05-27 12:14:00,16.35,GasStation,5541,ios-16.1,27.55841306180282,-75.1255170649172,medium,low,12,1,5,0,1,normal,21.82,0
TXN00008645,2025-03-04 12:47:00,33.42,BestBuy,5732,android-13,34.48320372861086,-110.21677570896915,medium,medium,12,1,3,0,1,normal,29.89,0
TXN00033432,2025-09-01 16:05:00,17.59,OnlineGaming,7990,ios-16.1,44.70119191580393,-123.24902482810364,high,low,16,0,9,0,1,normal,28.8,0
TXN00010054,2025-03-14 16:38:00,313.86,BestBuy,5732,mobile-web,37.66759599671548,-85.9493664380007,medium,high,16,4,3,0,1,normal,56.13,0
TXN00001404,2025-01-11 08:11:00,42.92,Target,5411,ios-16.1,27.73057939043193,-122.98648752831674,low,low,8,5,1,1,0,normal,40.89,0
TXN00004606,2025-02-03 11:03:00,134.09,OnlineGaming,7990,ios-16.1,46.83411143010986,-92.77291318516754,high,low,11,0,2,0,1,normal,36.83,0
TXN00038225,2025-10-06 19:54:00,395.19,Electronics,5732,android-13,34.619133982631034,-85.75632676442183,medium,medium,19,0,10,0,0,normal,68.63,0
TXN00041829,2025-11-01 14:37:00,58.44,OnlineGaming,7990,android-13,62.69516072032541,-178.78135188404602,high,medium,14,5,11,1,1,geographic,48.86,1
TXN00025122,2025-07-03 09:26:00,26.03,Walmart,5411,mobile-web,32.898555055959406,-123.83713788527939,low,high,9,3,7,0,1,normal,29.38,0
TXN00040819,2025-10-25 13:32:00,65.85,Amazon,5999,android-12,25.076963238879053,-110.71434257226773,low,medium,13,5,10,1,1,normal,35.58,0
TXN00027421,2025-07-20 05:13:00,11.71,McDonalds,5814,web-chrome,27.61982696446272,-69.65060273765549,low,high,5,6,7,1,0,normal,52.53,0
TXN00008209,2025-03-01 12:47:00,101.63,GasStation,5541,web-safari,48.65771123660977,-108.38082881973678,medium,medium,12,5,3,1,1,normal,44.94,0
TXN00038756,2025-10-10 17:52:00,29.7,GroceryStore,5411,android-12,43.64357109095221,-72.19107447956604,low,medium,17,4,10,0,1,normal,22.74,0
TXN00037809,2025-10-03 20:17:00,46.55,GroceryStore,5411,web-chrome,30.08215534637527,-88.55879329410982,low,high,20,4,10,0,0,normal,44.59,0
TXN00016265,2025-04-28 22:27:00,79.27,Target,5411,web-safari,35.39972342928456,-93.88672793857697,low,medium,22,0,4,0,0,normal,39.95,0
TXN00012199,2025-03-29 22:25:00,8.4,McDonalds,5814,ios-16.1,44.705925974226275,-76.86474503524857,low,low,22,5,3,1,0,normal,38.51,0
TXN00028575,2025-07-28 12:30:00,256.15293320441265,Starbucks,5541,web-chrome,47.88051165474002,-89.37899820267876,medium,medium,12,0,7,0,1,device_merchant_mismatch,45.25,1
TXN00049064,2025-12-24 18:45:00,18.85,Walmart,5411,android-12,33.752953292575896,-68.26573202857847,low,medium,18,2,12,0,0,normal,35.78,0
TXN00047130,2025-12-10 10:58:00,90.95,Target,5411,android-13,30.48054230726923,-103.82610311297182,low,medium,10,2,12,0,1,normal,26.96,0
TXN00000658,2025-01-05 20:20:00,5.91,Target,5411,ios-15.2,42.80522397517997,-100.42255288881324,low,low,20,6,1,1,0,normal,38.34,0
TXN00004074,2025-01-30 13:31:00,91.52,Walmart,5411,android-12,38.629635832489384,-87.81147921566813,low,medium,13,3,1,0,1,normal,27.0,0
TXN00006614,2025-02-17 23:34:00,448.86,JewelryStore,5944,android-13,35.905280207179445,-82.32251973346149,high,medium,23,0,2,0,0,normal,79.23,1
TXN00037709,2025-10-03 10:16:00,18.38,Starbucks,5814,ios-16.1,25.759650294164842,-119.6824195373182,low,low,10,4,10,0,1,normal,15.06,0
TXN00042637,2025-11-07 15:04:00,282.34,BestBuy,5732,web-safari,35.807223206827615,-86.49371618537313,medium,medium,15,4,11,0,1,normal,47.06,0
TXN00005809,2025-02-12 12:13:00,30.97,Walmart,5411,android-13,36.83804352559859,-88.04864925391968,low,medium,12,2,2,0,1,normal,22.83,0
TXN00016089,2025-04-27 14:41:00,52.5,OnlineGaming,7990,web-safari,36.485082374222124,-119.35125480942456,high,medium,14,6,4,1,1,normal,48.45,0
TXN00006051,2025-02-14 09:28:00,22.75,Exxon,5541,ios-15.2,32.589883381096016,-72.49858352919351,medium,low,9,4,2,0,1,normal,22.26,0
TXN00018179,2025-05-13 16:34:00,59.68,Walmart,5411,android-12,47.83177914243046,-114.41459983296984,low,medium,16,1,5,0,1,normal,24.81,0
TXN00046261,2025-12-03 23:17:00,24.47,Exxon,5541,android-12,25.74554657180108,-75.06108797334323,medium,medium,23,2,12,0,0,normal,43.07,0
TXN00022461,2025-06-13 16:30:00,107.37,LuxuryHotel,7011,ios-16.1,48.43149063337854,-92.31190990771948,high,low,16,4,6,0,1,normal,34.99,0
TXN00027729,2025-07-22 10:14:00,31.6,Exxon,5541,mobile-web,40.892019982365795,-81.76615355309124,medium,high,10,1,7,0,1,normal,36.66,0
TXN00004105,2025-01-30 15:47:00,429.0,JewelryStore,5944,web-chrome,35.20701745978009,-87.92538460581306,high,high,15,3,1,0,1,normal,70.97,1
TXN00001597,2025-01-12 14:22:00,256.03,OnlineGaming,7990,web-safari,37.48890547111985,-95.92566977590786,high,medium,14,6,1,1,1,normal,62.48,0
TXN00003344,2025-01-25 11:13:00,257.98,BestBuy,5732,web-safari,33.380467168514116,-88.19257813982735,medium,medium,11,5,1,1,1,normal,55.72,0
TXN00037128,2025-09-29 06:21:00,18.71,Target,5411,web-chrome,48.74578588885345,-121.35040821237622,low,high,6,0,9,0,0,normal,42.67,0
TXN00047193,2025-12-10 15:42:00,26.97,GroceryStore,5411,android-13,36.809413423032936,-73.9851446138783,low,medium,15,2,12,0,1,normal,22.55,0
TXN00028004,2025-07-24 08:24:00,94.49,Exxon,5541,ios-15.2,47.78911422870126,-104.3839774109918,medium,low,8,3,7,0,0,normal,41.0,0
TXN00021930,2025-06-10 10:03:00,59.47,GasStation,5541,android-12,39.96653845634103,-99.54686533595769,medium,medium,10,1,6,0,1,normal,31.69,0
TXN00042782,2025-11-08 16:07:00,436.74,Casino,7990,ios-15.2,28.735537231625646,-105.45001147285899,high,low,16,5,11,1,1,normal,68.05,0
TXN00010342,2025-03-16 17:19:00,562.84,Electronics,5732,web-safari,26.55503408769057,-110.69398128517113,medium,medium,17,6,3,1,1,normal,72.41,1
TXN00045430,2025-11-28 05:58:00,77.55,Amazon,5999,web-chrome,39.05676551240813,-100.7033408366366,low,high,5,4,11,0,0,normal,46.73,0
TXN00018066,2025-05-12 23:11:00,14.09,McDonalds,5814,web-chrome,48.854868507646344,-83.09233650924196,low,high,23,0,5,0,0,normal,42.35,0
TXN00030997,2025-08-14 20:42:00,90.12,Shell,5541,android-12,41.28855256682132,-69.06422284391236,medium,medium,20,3,8,0,0,normal,47.59,0
TXN00019800,2025-05-25 12:34:00,126.14,OnlineGaming,7990,android-13,36.257483505439936,-89.49401035143946,high,medium,12,6,5,1,1,normal,53.53,0
TXN00000726,2025-01-06 12:34:00,13.26,Amazon,5999,android-12,45.49859986327527,-113.85732294349897,low,medium,12,0,1,0,1,normal,21.6,0
TXN00015180,2025-04-20 17:27:00,54.74,Exxon,5541,ios-16.1,43.51691808283337,-92.37776274944554,medium,low,17,6,4,1,1,normal,34.81,0
TXN00012478,2025-03-31 20:09:00,1710.66,JewelryStore,5944,android-12,39.942970031767175,-86.0351321489882,high,medium,20,0,3,0,0,normal,82.76,1
